fecha_solicitud,alcaldia,colonia,tipo_poblacion,grado_estudios,ocupacion,numero_de_dependientes,tipo_dependientes,es_jubilado,tiene_ingreso_extra,tiene_discapacidad,tiempo_buscando_empleo,temporal_fecha_solicitud,..anio_fecha_solicitud
2019-09-20,Iztacalco,Agrícola Pantitlán,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-20,Xochimilco,Ampliación San Marcos Norte,Población General,Bachillerato,Trabajadores en la promoción de ventas y modelos,2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-20,Gustavo A. Madero,Ampliación Casas Alemán,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-20,Venustiano Carranza,Pensador Mexicano,Población General,Bachillerato,Ocupaciones no especificadas,1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-21,Tlalpan,Pedregal de San Nicolás 1A Sección,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-21,Iztacalco,Militar Marte,Población General,Secundaria,Otro,2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-21,Tláhuac,La Conchita Zapotitlán,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-21,Iztapalapa,La Esperanza,Población General,Secundaria,"Agentes, representantes de ventas y vendedores por catálogo",2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-21,Gustavo A. Madero,Constitución de La República,Población General,Bachillerato,"Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente",1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-21,La Magdalena Contreras,La Malinche,Población General,Licenciatura,"Auxiliares y técnicos en educación, instructores y capacitadores",1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-22,Xochimilco,Tierra Nueva,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",1,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-22,Tláhuac,San Nicolás Tetelco,Población General,Secundaria,Trabajadores en el cuidado de personas,2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-22,Gustavo A. Madero,Cuchilla del Tesoro,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",5,Otros,Sí,Sí,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-22,Iztapalapa,Progresista,Población General,Secundaria,Ocupaciones no especificadas,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-23,Gustavo A. Madero,Castillo Grande,Población General,Bachillerato,"Recepcionistas, trabajadores que brindan información y telefonistas",1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-23,Iztapalapa,Santa María Aztahuacán,Población General,Técnica/comercial,"Ingenieros civiles, topógrafos y arquitectos",2,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-23,Cuajimalpa de Morelos,Cooperativa Palo Alto,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",2,Padres,No,No,Otra,0 a 3 meses,2019-09,2019
2019-09-23,Gustavo A. Madero,La Pradera,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-23,Azcapotzalco,Unidad Cuitlahuac,Población General,Bachillerato,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",1,Otros,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-23,Coyoacán,Pedregal de Santa Úrsula,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-23,Gustavo A. Madero,Guadalupe Insurgentes,Población General,Primaria,Trabajadores repartidores de mensajería y mercancías (a pie y en bicicleta),2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-23,Venustiano Carranza,Jardín Balbuena,Población General,Licenciatura,Administradores y mercadólogos,1,Otros,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-24,Gustavo A. Madero,San Juan de Aragón,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,0,Otros,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-24,Venustiano Carranza,Moctezuma 2a Sección,Población General,Licenciatura,"Auxiliares y técnicos en educación, instructores y capacitadores",2,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-24,Venustiano Carranza,Pensador Mexicano,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",2,Padres,No,No,Otra,3 a 6 meses,2019-09,2019
2019-09-24,Álvaro Obregón,Guadalupe Inn,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-24,Azcapotzalco,Santiago Ahuizotla,Población General,Secundaria,Supervisores en servicios de protección y vigilancia,1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-24,Iztapalapa,Los Reyes Culhuacán,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-24,Xochimilco,Cerrillos Primera Sección,Población General,Secundaria,Ocupaciones no especificadas,1,Padres,No,No,Discapacidad física,Más de 1 año,2019-09,2019
2019-09-25,Milpa Alta,Villa Milpa Alta Centro,Pob. Prioritaria Agricultores Afectado,Secundaria,Enfermeras y técnicos en medicina,2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-25,Venustiano Carranza,Morelos,Población General,Licenciatura,"Coordinadores y jefes de área en informática, telecomunicaciones, transporte y en investigación y desarrollo tecnológico",1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-25,Iztapalapa,Granjas Esmeralda,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-25,La Magdalena Contreras,Huayatla,Población General,Bachillerato,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",2,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-25,Iztapalapa,Lomas de Zaragoza,Población General,Bachillerato,"Técnicos eléctricos, en electrónica y de equipos en telecomunicaciones y electromecánicos",2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-25,Benito Juárez,Independencia,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,Sí,Ninguna,Más de 1 año,2019-09,2019
2019-09-25,Gustavo A. Madero,Indeco,Población General,Licenciatura,"Coordinadores y jefes de área en informática, telecomunicaciones, transporte y en investigación y desarrollo tecnológico",1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-25,Gustavo A. Madero,Estrella,Población General,Licenciatura,"Agentes, representantes de ventas y vendedores por catálogo",1,Cónyuge,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-25,Iztapalapa,Santa María Aztahuacán,Población General,Secundaria,"Auxiliares y técnicos en ciencias físicas, matemáticas, biológicas, químicas, del medio ambiente y agronómicas",1,Padres,No,Sí,Ninguna,3 a 6 meses,2019-09,2019
2019-09-25,Tláhuac,Del Mar,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-25,Tláhuac,San Francisco Tlaltenco,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-25,Gustavo A. Madero,San Juan de Aragón,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-25,Coyoacán,Culhuacán CTM Sección VI,Población General,Licenciatura,Investigadores y especialistas en ciencias sociales,1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-25,Álvaro Obregón,Lomas de La Era,Población General,Técnica/comercial,"Cajeros, cobradores y pagadores",2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-25,Benito Juárez,Narvarte Poniente,Población General,Bachillerato,Otro,2,Otros,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-26,Gustavo A. Madero,Forestal I,Población General,Licenciatura,"Otros directores, funcionarios, gerentes, coordinadores y jefes de área, no clasificados anteriormente",1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-26,Iztacalco,Campamento 2 de Octubre,Población General,Técnica/comercial,Trabajadores de apoyo en la industria,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-09,2019
2019-09-26,Cuauhtémoc,Nonoalco Tlatelolco,Población General,Licenciatura,"Auxiliares y técnicos en ciencias físicas, matemáticas, biológicas, químicas, del medio ambiente y agronómicas",1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-26,La Magdalena Contreras,La Guadalupe,Población General,Primaria,Conductores de transporte terrestre con motor,1,Cónyuge,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-26,Tlalpan,Mirador II,Población General,Técnica/comercial,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-27,Venustiano Carranza,Aeronáutica Militar,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-27,Azcapotzalco,Santa Apolonia,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-27,Coyoacán,Santa Cecilia,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-27,Iztapalapa,Lomas de Zaragoza,Población General,Secundaria,Otro,8 o más,Otros,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-27,Iztapalapa,Reforma Política,Población General,Técnica/comercial,Otro,1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-27,Álvaro Obregón,San Bartolo Ameyalco,Población General,Técnica/comercial,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-28,Cuauhtémoc,Nonoalco Tlatelolco,Población General,Licenciatura,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-28,Benito Juárez,Vértiz Narvarte,Población General,Secundaria,Comerciantes en establecimientos,1,Otros,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-28,Azcapotzalco,Santa María Malinalco,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-30,Gustavo A. Madero,Vallejo,Población General,Bachillerato,Artistas interpretativos,3,Padres,No,No,Discapacidad física,Más de 1 año,2019-09,2019
2019-09-30,Benito Juárez,San Pedro de los Pinos,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-30,Álvaro Obregón,Lomas de Plateros,Población General,Bachillerato,Trabajadores en la promoción de ventas y modelos,1,Otros,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-30,Iztapalapa,San Juan Estrella,Población General,Secundaria,"Otros operadores de maquinaria industrial, ensambladores y conductores de transporte, no clasificados anteriormente",2,Otros,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-30,Gustavo A. Madero,Guadalupe Insurgentes,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-30,Iztapalapa,Lomas de San Lorenzo,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,2,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-30,Iztapalapa,Héroes de Churubusco,Población General,Bachillerato,Ocupaciones no especificadas,1,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-30,Iztapalapa,Santa María Aztahuacán,Pob. Vul. Afectados Por Sismo,Licenciatura,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-30,Iztapalapa,Banjidal,Población General,Licenciatura,Administradores y mercadólogos,1,Otros,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-30,Iztacalco,Agrícola Pantitlán,Población General,Licenciatura,Administradores y mercadólogos,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-30,Álvaro Obregón,Barrio Norte,Población General,Licenciatura,Ingenieros en comunicaciones y telecomunicaciones,1,Cónyuge,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-30,Álvaro Obregón,El Mirador del Pueblo Tetelpan,Población General,Licenciatura,"Investigadores y especialistas en ciencias biológicas, químicas y del medio ambiente",2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-30,Iztapalapa,Fuego Nuevo,Población General,Primaria,Otro,1,Otros,No,No,Otra,0 a 3 meses,2019-09,2019
2019-09-30,Gustavo A. Madero,San Juan de Aragón III Sección,Población General,Maestría,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",1,Padres,No,No,Ninguna,Más de 1 año,2019-09,2019
2019-09-30,Cuauhtémoc,Peralvillo,Población General,Licenciatura,Administradores y mercadólogos,2,Otros,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-09-30,Iztapalapa,El Triángulo,Población General,Primaria,"Agentes, representantes de ventas y vendedores por catálogo",3,Otros,No,No,Ninguna,0 a 3 meses,2019-09,2019
2019-09-30,Gustavo A. Madero,Jorge Negrete,Población General,Técnica/comercial,Directores y gerentes en servicios financieros y administrativos,2,Padres,No,No,Ninguna,3 a 6 meses,2019-09,2019
2019-10-01,Tláhuac,San José,Población General,Licenciatura,Investigadores y especialistas en ciencias sociales,2,Otros,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-01,Benito Juárez,8 de Agosto,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",2,Padres,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-01,Cuauhtémoc,Vista Alegre,Población General,Técnica/comercial,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,3 a 6 meses,2019-10,2019
2019-10-01,Xochimilco,San Lorenzo La Cebada,Población General,Licenciatura,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-01,Benito Juárez,Narvarte Poniente,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,1,Padres,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-01,Venustiano Carranza,Caracol,Población General,Maestría,Ingenieros eléctricos y en electrónica,2,Padres,No,No,Ninguna,Más de 1 año,2019-10,2019
2019-10-01,Benito Juárez,Independencia,Población General,Licenciatura,Otro,0,Cónyuge,No,No,Ninguna,6 meses a 1 año,2019-10,2019
2019-10-01,Iztacalco,Agrícola Oriental,Población General,Licenciatura,Trabajadores en agencias de viajes e información turística,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-10,2019
2019-10-02,La Magdalena Contreras,San Bernabé Ocotepec,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-02,Iztacalco,Agrícola Oriental,Población General,Bachillerato,Conductores de transporte terrestre con motor,1,Padres,No,No,Ninguna,3 a 6 meses,2019-10,2019
2019-10-02,Tlalpan,Ejidos de San Pedro Mártir,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",3,Otros,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-02,Iztacalco,Agrícola Pantitlán,Población General,Bachillerato,"Otros especialistas y técnicos, no clasificados anteriormente",1,Padres,No,No,Otra,6 meses a 1 año,2019-10,2019
2019-10-02,Gustavo A. Madero,Nueva Atzacoalco,Población General,Maestría,Otro,2,Cónyuge Y Padres,No,No,Ninguna,6 meses a 1 año,2019-10,2019
2019-10-02,Cuauhtémoc,Santa María la Ribera,Población General,Bachillerato,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-02,Miguel Hidalgo,Reforma Social,Población General,Licenciatura,"Autores, periodistas y traductores",2,Padres,No,No,Ninguna,6 meses a 1 año,2019-10,2019
2019-10-02,Tlalpan,Tepetitla,Población General,Licenciatura,Administradores y mercadólogos,1,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-02,Álvaro Obregón,Olivar del Conde 1a Sección,Pob. Prioritaria Victimas Del Delito Violento Y Victimas De Violencia,Licenciatura,Ocupaciones no especificadas,2,Padres,No,No,Ninguna,3 a 6 meses,2019-10,2019
2019-10-02,Cuauhtémoc,Buenavista,Población General,Licenciatura,"Auxiliares y técnicos en educación, instructores y capacitadores",1,Padres,No,No,Discapacidad psicosocial o mental,0 a 3 meses,2019-10,2019
2019-10-03,Álvaro Obregón,Santa Rosa Xochiac,Población General,Bachillerato,"Recepcionistas, trabajadores que brindan información y telefonistas",2,Otros,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-03,Cuauhtémoc,Morelos,Población General,Bachillerato,Administradores y mercadólogos,1,Otros,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-03,Iztapalapa,Desarrollo Urbano Quetzalcoatl,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Otros,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-03,La Magdalena Contreras,San Nicolás Totolapan,Población General,Licenciatura,"Deportistas, entrenadores y árbitros",2,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-03,Coyoacán,Pedregal de Santa Úrsula,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-03,Tlalpan,Fuentes de Tepepan,Población General,Licenciatura,Administradores y mercadólogos,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-03,Tláhuac,Santa Ana Poniente,Población General,Secundaria,Trabajadores en servicios de protección y vigilancia,1,Cónyuge,No,Sí,Ninguna,6 meses a 1 año,2019-10,2019
2019-10-03,Cuauhtémoc,Valle Gómez,Población General,Licenciatura,Administradores y mercadólogos,1,Cónyuge,No,No,Ninguna,3 a 6 meses,2019-10,2019
2019-10-04,Tláhuac,Jaime Torres Bodet,Población General,Secundaria,Trabajadores domésticos,2,Padres,No,No,Otra,0 a 3 meses,2019-10,2019
2019-10-04,Gustavo A. Madero,San Felipe de Jesús,Población General,Bachillerato,Auxiliares en ciencias sociales y humanistas,1,Otros,No,No,Ninguna,0 a 3 meses,2019-10,2019
2019-10-04,Benito Juárez,Zacahuitzco,Población General,Licenciatura,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-10,2019
